Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
GSW,GSW @ WAS,01/05/2014,W,240,112,43,85,50.6,9,22,40.9,17,20,85.0,8,37,45,24,8,7,14,15,16
ATL,ATL @ CHI,01/04/2014,L,240,84,32,86,37.2,8,28,28.6,12,14,85.7,17,26,43,21,9,8,16,20,-7
MIL,MIL @ PHX,01/04/2014,L,240,100,37,68,54.4,10,21,47.6,16,20,80.0,5,31,36,18,3,4,26,20,-16
SAS,SAS vs. LAC,01/04/2014,W,240,116,50,90,55.6,4,18,22.2,12,16,75.0,11,31,42,34,5,4,13,20,24
LAC,LAC @ SAS,01/04/2014,L,240,92,37,79,46.8,3,15,20.0,15,21,71.4,7,26,33,21,6,3,18,24,-24
CHI,CHI vs. ATL,01/04/2014,W,240,91,33,81,40.7,6,17,35.3,19,24,79.2,20,32,52,19,12,12,15,15,7
SAC,SAC vs. CHA,01/04/2014,L,240,103,42,92,45.7,6,17,35.3,13,19,68.4,17,35,52,17,8,5,15,23,-10
PHX,PHX vs. MIL,01/04/2014,W,240,116,41,85,48.2,12,27,44.4,22,25,88.0,9,27,36,20,13,2,11,21,16
NOP,NOP @ IND,01/04/2014,L,240,82,31,68,45.6,3,9,33.3,17,26,65.4,5,28,33,15,9,6,17,18,-17
IND,IND vs. NOP,01/04/2014,W,240,99,39,83,47.0,7,22,31.8,14,19,73.7,14,31,45,20,5,9,15,23,17
CLE,CLE @ BKN,01/04/2014,L,240,82,29,79,36.7,10,22,45.5,14,20,70.0,14,31,45,14,4,3,14,22,-7
BKN,BKN vs. CLE,01/04/2014,W,240,89,31,71,43.7,8,24,33.3,19,22,86.4,6,27,33,24,4,4,9,18,7
PHI,PHI @ POR,01/04/2014,W,240,101,40,88,45.5,4,14,28.6,17,24,70.8,6,37,43,18,12,3,14,25,2
POR,POR vs. PHI,01/04/2014,L,240,99,36,99,36.4,3,22,13.6,24,30,80.0,19,40,59,26,7,9,18,20,-2
OKC,OKC @ MIN,01/04/2014,W,240,115,40,83,48.2,8,24,33.3,27,28,96.4,10,35,45,22,7,8,22,29,4
MIN,MIN vs. OKC,01/04/2014,L,240,111,43,94,45.7,7,20,35.0,18,29,62.1,9,31,40,25,12,1,15,24,-4
MIA,MIA @ ORL,01/04/2014,W,240,110,40,74,54.1,6,16,37.5,24,31,77.4,7,33,40,23,9,2,15,16,16
ORL,ORL vs. MIA,01/04/2014,L,240,94,33,80,41.3,8,26,30.8,20,24,83.3,12,29,41,16,6,3,16,24,-16
CHA,CHA @ SAC,01/04/2014,W,240,113,45,83,54.2,9,15,60.0,14,23,60.9,6,32,38,22,5,4,12,19,10
ATL,ATL vs. GSW,01/03/2014,L,240,100,37,80,46.3,10,31,32.3,16,19,84.2,7,34,41,23,15,4,20,19,-1
UTA,UTA @ LAL,01/03/2014,L,240,99,38,86,44.2,8,26,30.8,15,23,65.2,12,29,41,28,5,3,10,20,-11
LAL,LAL vs. UTA,01/03/2014,W,240,110,42,81,51.9,10,24,41.7,16,21,76.2,10,36,46,33,4,6,11,25,11
GSW,GSW @ ATL,01/03/2014,W,240,101,39,87,44.8,6,27,22.2,17,25,68.0,13,34,47,30,15,7,21,17,1
HOU,HOU vs. NYK,01/03/2014,W,240,102,34,74,45.9,10,26,38.5,24,28,85.7,10,34,44,16,4,4,15,19,2
DEN,DEN vs. MEM,01/03/2014,W,240,111,43,80,53.8,9,22,40.9,16,21,76.2,11,30,41,27,7,5,16,28,3
TOR,TOR @ WAS,01/03/2014,W,240,101,40,79,50.6,11,22,50.0,10,13,76.9,10,23,33,29,8,4,13,20,13
BOS,BOS vs. NOP,01/03/2014,L,240,92,31,89,34.8,7,29,24.1,23,28,82.1,22,27,49,22,5,5,11,21,-3
NOP,NOP @ BOS,01/03/2014,W,240,95,38,77,49.4,2,6,33.3,17,22,77.3,12,33,45,23,3,4,15,19,3
MEM,MEM @ DEN,01/03/2014,L,240,108,37,76,48.7,5,12,41.7,29,38,76.3,10,25,35,23,11,3,13,21,-3
WAS,WAS vs. TOR,01/03/2014,L,240,88,34,82,41.5,4,12,33.3,16,17,94.1,16,26,42,19,7,2,18,14,-13
LAC,LAC @ DAL,01/03/2014,W,240,119,40,82,48.8,9,23,39.1,30,38,78.9,13,33,46,21,5,4,10,16,7
DAL,DAL vs. LAC,01/03/2014,L,240,112,45,88,51.1,12,28,42.9,10,14,71.4,11,28,39,29,8,1,12,25,-7
NYK,NYK @ HOU,01/03/2014,L,240,100,37,89,41.6,9,24,37.5,17,24,70.8,17,27,44,20,9,3,9,22,-2
MIL,MIL @ UTA,01/02/2014,L,240,87,36,76,47.4,4,22,18.2,11,14,78.6,6,28,34,21,8,4,13,19,-9
MIA,MIA vs. GSW,01/02/2014,L,240,114,40,78,51.3,8,18,44.4,26,31,83.9,5,26,31,20,10,2,15,19,-9
GSW,GSW @ MIA,01/02/2014,W,240,123,46,82,56.1,15,29,51.7,16,19,84.2,6,34,40,29,9,1,20,24,9
UTA,UTA vs. MIL,01/02/2014,W,240,96,36,81,44.4,7,16,43.8,17,17,100.0,9,34,43,15,10,6,13,15,9
BKN,BKN @ OKC,01/02/2014,W,240,95,31,70,44.3,9,24,37.5,24,31,77.4,9,25,34,16,13,2,19,20,2
OKC,OKC vs. BKN,01/02/2014,L,240,93,34,68,50.0,9,22,40.9,16,19,84.2,6,27,33,20,9,6,21,23,-2
SAS,SAS vs. NYK,01/02/2014,L,240,101,37,77,48.1,14,32,43.8,13,19,68.4,9,25,34,29,5,4,14,16,-4
POR,POR vs. CHA,01/02/2014,W,240,134,54,93,58.1,21,33,63.6,5,7,71.4,12,40,52,34,8,2,17,25,30
CHA,CHA @ POR,01/02/2014,L,240,104,34,79,43.0,7,16,43.8,29,36,80.6,6,24,30,15,10,2,9,10,-30
PHX,PHX vs. MEM,01/02/2014,L,240,91,37,90,41.1,8,30,26.7,9,16,56.3,13,27,40,18,11,5,13,14,-8
MEM,MEM @ PHX,01/02/2014,W,240,99,44,92,47.8,3,14,21.4,8,14,57.1,19,40,59,20,6,4,15,16,8
BOS,BOS @ CHI,01/02/2014,L,240,82,32,81,39.5,2,12,16.7,16,23,69.6,13,35,48,15,7,8,20,26,-12
CLE,CLE vs. ORL,01/02/2014,W,265,87,33,96,34.4,4,19,21.1,17,24,70.8,17,42,59,22,6,5,12,21,6
PHI,PHI @ SAC,01/02/2014,W,240,113,42,90,46.7,5,19,26.3,24,31,77.4,13,34,47,23,12,11,12,31,9
SAC,SAC vs. PHI,01/02/2014,L,240,104,35,83,42.2,7,23,30.4,27,37,73.0,16,35,51,14,4,7,23,27,-9
ORL,ORL @ CLE,01/02/2014,L,265,81,32,84,38.1,7,25,28.0,10,18,55.6,8,41,49,21,5,12,15,20,-6
CHI,CHI vs. BOS,01/02/2014,W,240,94,35,84,41.7,2,15,13.3,22,28,78.6,12,29,41,26,7,6,13,19,12
NYK,NYK @ SAS,01/02/2014,W,240,105,39,76,51.3,9,17,52.9,18,20,90.0,9,31,40,19,7,5,14,23,4
DAL,DAL @ WAS,01/01/2014,W,240,87,30,78,38.5,6,24,25.0,21,23,91.3,12,32,44,18,12,3,15,12,9
WAS,WAS vs. DAL,01/01/2014,L,240,78,33,88,37.5,5,24,20.8,7,10,70.0,15,31,46,17,9,6,19,21,-9
DEN,DEN vs. PHI,01/01/2014,L,240,102,36,91,39.6,5,25,20.0,25,35,71.4,15,33,48,23,7,8,14,28,-12
PHI,PHI @ DEN,01/01/2014,W,240,114,43,92,46.7,9,23,39.1,19,28,67.9,14,39,53,23,10,5,17,25,12
IND,IND @ TOR,01/01/2014,L,240,82,32,74,43.2,5,14,35.7,13,20,65.0,7,29,36,16,8,3,23,27,-13
NOP,NOP @ MIN,01/01/2014,L,240,112,45,87,51.7,6,20,30.0,16,22,72.7,13,24,37,20,10,5,18,25,-12
MIN,MIN vs. NOP,01/01/2014,W,240,124,44,79,55.7,8,22,36.4,28,35,80.0,10,27,37,26,10,6,15,20,12
CHA,CHA @ LAC,01/01/2014,L,240,85,29,76,38.2,6,21,28.6,21,22,95.5,7,31,38,19,7,1,17,13,-27
LAC,LAC vs. CHA,01/01/2014,W,240,112,47,85,55.3,11,34,32.4,7,10,70.0,8,36,44,36,9,3,15,20,27
TOR,TOR vs. IND,01/01/2014,W,240,95,34,78,43.6,7,19,36.8,20,23,87.0,9,30,39,27,12,4,17,18,13
POR,POR @ OKC,12/31/2013,W,240,98,36,91,39.6,8,33,24.2,18,21,85.7,10,33,43,26,5,3,6,22,4
OKC,OKC vs. POR,12/31/2013,L,240,94,36,82,43.9,3,14,21.4,19,26,73.1,10,42,52,15,3,4,11,20,-4
ATL,ATL @ BOS,12/31/2013,W,240,92,33,91,36.3,5,29,17.2,21,25,84.0,15,36,51,21,7,4,14,15,1
GSW,GSW @ ORL,12/31/2013,W,240,94,41,85,48.2,6,27,22.2,6,10,60.0,12,44,56,21,3,11,17,13,13
CHI,CHI vs. TOR,12/31/2013,L,240,79,30,82,36.6,2,9,22.2,17,21,81.0,9,36,45,17,5,4,15,21,-6
IND,IND vs. CLE,12/31/2013,W,240,91,34,77,44.2,5,25,20.0,18,22,81.8,8,33,41,22,7,9,12,16,15
CLE,CLE @ IND,12/31/2013,L,240,76,29,80,36.3,1,12,8.3,17,23,73.9,12,36,48,15,5,3,15,22,-15
SAS,SAS vs. BKN,12/31/2013,W,240,113,40,78,51.3,9,20,45.0,24,28,85.7,14,33,47,27,8,6,16,17,21
ORL,ORL vs. GSW,12/31/2013,L,240,81,34,89,38.2,5,19,26.3,8,13,61.5,9,28,37,19,7,3,9,13,-13
HOU,HOU vs. SAC,12/31/2013,L,240,106,39,81,48.1,7,28,25.0,21,33,63.6,14,29,43,16,10,7,16,23,-4
BKN,BKN @ SAS,12/31/2013,L,240,92,37,84,44.0,5,15,33.3,13,15,86.7,11,23,34,24,8,2,16,24,-21
TOR,TOR @ CHI,12/31/2013,W,240,85,29,69,42.0,4,14,28.6,23,31,74.2,7,37,44,16,5,6,15,22,6
BOS,BOS vs. ATL,12/31/2013,L,240,91,35,84,41.7,5,20,25.0,16,17,94.1,8,39,47,28,6,7,16,22,-1
SAC,SAC @ HOU,12/31/2013,W,240,110,42,85,49.4,7,22,31.8,19,23,82.6,9,30,39,22,9,2,13,26,4
LAL,LAL vs. MIL,12/31/2013,L,240,79,29,81,35.8,7,24,29.2,14,18,77.8,9,30,39,18,2,10,13,20,-15
MIL,MIL @ LAL,12/31/2013,W,240,94,40,91,44.0,6,23,26.1,8,14,57.1,16,35,51,17,10,4,9,16,15
MEM,MEM vs. CHI,12/30/2013,L,240,91,35,78,44.9,0,5,0.0,21,28,75.0,12,25,37,19,13,6,21,27,-4
LAC,LAC vs. PHX,12/30/2013,L,240,88,31,85,36.5,7,20,35.0,19,26,73.1,14,34,48,17,8,4,20,23,-19
PHX,PHX @ LAC,12/30/2013,W,240,107,41,85,48.2,12,31,38.7,13,22,59.1,10,35,45,26,17,9,18,20,19
POR,POR @ NOP,12/30/2013,L,240,108,39,88,44.3,12,32,37.5,18,24,75.0,10,28,38,25,5,9,10,13,-2
NOP,NOP vs. POR,12/30/2013,W,240,110,48,89,53.9,2,11,18.2,12,15,80.0,9,38,47,19,5,10,9,19,2
MIA,MIA @ DEN,12/30/2013,W,240,97,34,67,50.7,11,23,47.8,18,28,64.3,5,26,31,23,7,4,13,13,3
DAL,DAL @ MIN,12/30/2013,W,240,100,41,86,47.7,6,24,25.0,12,14,85.7,9,30,39,33,12,5,11,20,2
CHA,CHA @ UTA,12/30/2013,L,240,80,31,84,36.9,7,14,50.0,11,15,73.3,12,33,45,13,6,3,11,12,-3
UTA,UTA vs. CHA,12/30/2013,W,240,83,34,80,42.5,8,21,38.1,7,9,77.8,10,36,46,17,6,9,13,17,3
WAS,WAS @ DET,12/30/2013,W,240,106,39,78,50.0,7,19,36.8,21,27,77.8,9,33,42,25,11,2,15,27,7
DET,DET vs. WAS,12/30/2013,L,240,99,36,82,43.9,6,20,30.0,21,35,60.0,18,25,43,26,9,2,17,24,-7
MIN,MIN vs. DAL,12/30/2013,L,240,98,36,79,45.6,6,23,26.1,20,23,87.0,12,34,46,22,6,4,18,15,-2
DEN,DEN vs. MIA,12/30/2013,L,240,94,38,81,46.9,8,20,40.0,10,11,90.9,8,29,37,23,6,2,15,21,-3
CHI,CHI @ MEM,12/30/2013,W,240,95,28,65,43.1,6,15,40.0,33,42,78.6,9,28,37,16,13,10,21,21,4
CLE,CLE vs. GSW,12/29/2013,L,265,104,38,92,41.3,10,16,62.5,18,21,85.7,7,37,44,21,8,7,16,18,-4
GSW,GSW @ CLE,12/29/2013,W,265,108,42,95,44.2,10,33,30.3,14,19,73.7,12,40,52,30,8,10,17,28,4
PHI,PHI @ LAL,12/29/2013,W,240,111,39,95,41.1,6,24,25.0,27,33,81.8,17,32,49,24,13,6,11,24,7
HOU,HOU @ OKC,12/29/2013,L,240,86,31,85,36.5,7,28,25.0,17,31,54.8,11,27,38,8,4,4,9,14,-31
OKC,OKC vs. HOU,12/29/2013,W,240,117,47,82,57.3,10,22,45.5,13,16,81.3,4,45,49,28,6,5,12,24,31
ORL,ORL vs. ATL,12/29/2013,W,240,109,41,74,55.4,8,21,38.1,19,24,79.2,4,36,40,30,10,3,17,20,7
SAC,SAC @ SAS,12/29/2013,L,240,104,41,91,45.1,7,14,50.0,15,20,75.0,16,35,51,20,3,6,9,18,-8
SAS,SAS vs. SAC,12/29/2013,W,240,112,44,94,46.8,8,24,33.3,16,19,84.2,10,34,44,29,5,4,4,17,8
ATL,ATL @ ORL,12/29/2013,L,240,102,36,81,44.4,15,39,38.5,15,21,71.4,7,29,36,20,9,3,14,23,-7
LAL,LAL vs. PHI,12/29/2013,L,240,104,31,84,36.9,12,37,32.4,30,34,88.2,18,37,55,20,4,8,22,20,-7
DET,DET @ WAS,12/28/2013,L,240,82,31,77,40.3,7,21,33.3,13,17,76.5,11,27,38,20,9,5,23,18,-24
WAS,WAS vs. DET,12/28/2013,W,240,106,43,86,50.0,9,19,47.4,11,17,64.7,16,30,46,34,10,5,17,20,24
DAL,DAL @ CHI,12/28/2013,W,240,105,41,78,52.6,13,26,50.0,10,11,90.9,7,32,39,26,8,7,16,20,22
CHI,CHI vs. DAL,12/28/2013,L,240,83,32,74,43.2,3,17,17.6,16,19,84.2,7,27,34,22,9,3,18,17,-22
MIL,MIL vs. MIN,12/28/2013,L,240,95,40,89,44.9,5,22,22.7,10,17,58.8,16,27,43,25,12,6,20,20,-22
HOU,HOU vs. NOP,12/28/2013,W,240,107,38,77,49.4,6,26,23.1,25,32,78.1,12,35,47,19,6,5,14,11,9
POR,POR vs. MIA,12/28/2013,L,240,107,39,77,50.6,11,26,42.3,18,21,85.7,7,34,41,32,6,6,19,12,-1
MIA,MIA @ POR,12/28/2013,W,240,108,45,88,51.1,8,14,57.1,10,11,90.9,7,29,36,24,13,1,12,13,1
IND,IND vs. BKN,12/28/2013,W,240,105,38,71,53.5,8,19,42.1,21,25,84.0,5,36,41,28,8,2,17,18,14
BKN,BKN @ IND,12/28/2013,L,240,91,36,77,46.8,8,21,38.1,11,16,68.8,5,23,28,13,9,4,13,22,-14
CLE,CLE @ BOS,12/28/2013,L,240,100,37,79,46.8,9,18,50.0,17,24,70.8,10,30,40,17,5,4,15,21,-3
BOS,BOS vs. CLE,12/28/2013,W,240,103,38,83,45.8,9,25,36.0,18,25,72.0,13,30,43,22,9,5,17,18,3
DEN,DEN @ MEM,12/28/2013,L,240,99,33,70,47.1,10,22,45.5,23,28,82.1,6,19,25,17,5,7,16,18,-21
MEM,MEM vs. DEN,12/28/2013,W,240,120,47,91,51.6,8,19,42.1,18,25,72.0,19,27,46,26,12,3,9,22,21
NOP,NOP @ HOU,12/28/2013,L,240,98,41,93,44.1,10,22,45.5,6,8,75.0,12,30,42,28,5,5,12,25,-9
NYK,NYK @ TOR,12/28/2013,L,240,100,39,80,48.8,7,21,33.3,15,20,75.0,7,30,37,23,11,4,15,26,-15
TOR,TOR vs. NYK,12/28/2013,W,240,115,36,80,45.0,15,32,46.9,28,34,82.4,13,32,45,23,8,4,16,22,15
UTA,UTA @ LAC,12/28/2013,L,240,90,32,76,42.1,7,19,36.8,19,21,90.5,8,37,45,24,9,4,20,27,-8
LAC,LAC vs. UTA,12/28/2013,W,240,98,35,77,45.5,3,14,21.4,25,32,78.1,7,34,41,20,14,4,13,16,8
MIN,MIN @ MIL,12/28/2013,W,240,117,43,90,47.8,11,24,45.8,20,29,69.0,19,33,52,33,14,2,18,15,22
ATL,ATL vs. CHA,12/28/2013,W,265,118,37,91,40.7,16,39,41.0,28,34,82.4,6,46,52,29,8,6,14,16,2
CHA,CHA @ ATL,12/28/2013,L,265,116,45,104,43.3,10,26,38.5,16,22,72.7,12,43,55,26,6,4,10,27,-2
PHI,PHI @ PHX,12/28/2013,L,240,101,37,95,38.9,11,29,37.9,16,22,72.7,15,34,49,19,12,3,20,24,-14
PHX,PHX vs. PHI,12/28/2013,W,240,115,44,95,46.3,9,33,27.3,18,23,78.3,15,42,57,24,9,11,21,21,14
ORL,ORL vs. DET,12/27/2013,W,240,109,45,85,52.9,4,14,28.6,15,23,65.2,12,37,49,26,10,2,15,19,17
DEN,DEN @ NOP,12/27/2013,L,240,89,33,82,40.2,6,23,26.1,17,24,70.8,11,31,42,19,10,4,17,15,-16
WAS,WAS @ MIN,12/27/2013,L,240,98,38,83,45.8,8,21,38.1,14,17,82.4,9,26,35,18,3,1,13,25,-22
MIN,MIN vs. WAS,12/27/2013,W,240,120,42,85,49.4,5,15,33.3,31,38,81.6,14,30,44,20,10,2,5,12,22
NOP,NOP vs. DEN,12/27/2013,W,240,105,42,89,47.2,11,24,45.8,10,15,66.7,15,38,53,28,10,8,16,21,16
CHA,CHA vs. OKC,12/27/2013,L,240,85,30,80,37.5,9,23,39.1,16,20,80.0,9,34,43,20,5,5,12,18,-4
OKC,OKC @ CHA,12/27/2013,W,240,89,33,80,41.3,8,25,32.0,15,24,62.5,10,38,48,19,2,5,12,18,4
UTA,UTA vs. LAL,12/27/2013,W,240,105,40,88,45.5,9,23,39.1,16,20,80.0,11,32,43,25,9,3,15,18,2
LAL,LAL @ UTA,12/27/2013,L,240,103,40,80,50.0,7,23,30.4,16,23,69.6,8,29,37,16,8,4,14,19,-2
SAC,SAC vs. MIA,12/27/2013,W,265,108,41,83,49.4,5,20,25.0,21,25,84.0,10,41,51,23,5,4,23,21,5
MIA,MIA @ SAC,12/27/2013,L,265,103,38,86,44.2,11,32,34.4,16,21,76.2,4,31,35,23,9,5,17,23,-5
PHX,PHX @ GSW,12/27/2013,L,240,86,32,89,36.0,4,23,17.4,18,23,78.3,16,25,41,12,9,4,17,22,-29
GSW,GSW vs. PHX,12/27/2013,W,240,115,45,85,52.9,8,20,40.0,17,24,70.8,15,41,56,32,9,4,21,25,29
DET,DET @ ORL,12/27/2013,L,240,92,39,95,41.1,5,18,27.8,9,18,50.0,19,29,48,16,6,5,15,22,-17
BKN,BKN vs. MIL,12/27/2013,W,240,104,34,79,43.0,12,26,46.2,24,32,75.0,9,40,49,22,5,4,10,23,11
MIL,MIL @ BKN,12/27/2013,L,240,93,33,88,37.5,9,32,28.1,18,25,72.0,12,31,43,20,7,7,10,26,-11
TOR,TOR @ NYK,12/27/2013,W,240,95,31,73,42.5,10,28,35.7,23,33,69.7,15,35,50,21,6,4,16,20,12
NYK,NYK vs. TOR,12/27/2013,L,240,83,30,79,38.0,10,19,52.6,13,21,61.9,13,29,42,19,11,5,16,29,-12
ATL,ATL @ CLE,12/26/2013,W,290,127,51,103,49.5,11,34,32.4,14,19,73.7,10,32,42,33,13,5,21,24,2
HOU,HOU vs. MEM,12/26/2013,W,240,100,31,71,43.7,5,24,20.8,33,40,82.5,7,34,41,17,3,7,9,19,8
MEM,MEM @ HOU,12/26/2013,L,240,92,38,93,40.9,5,18,27.8,11,20,55.0,20,29,49,20,6,4,9,30,-8
LAC,LAC @ POR,12/26/2013,L,265,112,49,110,44.5,8,20,40.0,6,12,50.0,12,36,48,24,11,5,6,22,-4
POR,POR vs. LAC,12/26/2013,W,265,116,42,96,43.8,13,36,36.1,19,22,86.4,15,45,60,29,2,2,17,10,4
DAL,DAL vs. SAS,12/26/2013,L,240,107,39,85,45.9,5,17,29.4,24,31,77.4,9,32,41,18,12,6,14,26,-9
SAS,SAS @ DAL,12/26/2013,W,240,116,37,75,49.3,7,16,43.8,35,42,83.3,8,38,46,22,9,6,18,25,9
CLE,CLE vs. ATL,12/26/2013,L,290,125,49,94,52.1,8,21,38.1,19,26,73.1,11,34,45,22,9,8,24,19,-2
NYK,NYK vs. OKC,12/25/2013,L,240,94,38,90,42.2,6,23,26.1,12,19,63.2,12,30,42,23,5,2,12,22,-29
OKC,OKC @ NYK,12/25/2013,W,240,123,45,84,53.6,13,24,54.2,20,26,76.9,8,38,46,32,8,3,10,21,29
LAC,LAC @ GSW,12/25/2013,L,240,103,40,81,49.4,4,18,22.2,19,23,82.6,6,32,38,22,6,9,13,24,-2
GSW,GSW vs. LAC,12/25/2013,W,240,105,40,95,42.1,10,24,41.7,15,22,68.2,16,33,49,27,8,4,13,22,2
BKN,BKN vs. CHI,12/25/2013,L,240,78,25,71,35.2,5,17,29.4,23,31,74.2,13,26,39,11,7,5,17,19,-17
LAL,LAL vs. MIA,12/25/2013,L,240,95,33,79,41.8,14,36,38.9,15,26,57.7,12,35,47,15,8,4,17,19,-6
MIA,MIA @ LAL,12/25/2013,W,240,101,41,80,51.3,9,27,33.3,10,17,58.8,7,36,43,29,9,2,12,20,6
CHI,CHI @ BKN,12/25/2013,W,240,95,36,74,48.6,5,17,29.4,18,20,90.0,11,34,45,20,10,3,15,22,17
SAS,SAS vs. HOU,12/25/2013,L,240,98,37,91,40.7,5,20,25.0,19,23,82.6,14,32,46,18,6,9,9,13,-13
HOU,HOU @ SAS,12/25/2013,W,240,111,45,86,52.3,12,24,50.0,9,18,50.0,11,39,50,28,3,9,11,16,13
SAC,SAC vs. NOP,12/23/2013,L,240,100,31,74,41.9,7,17,41.2,31,42,73.8,16,27,43,15,9,6,22,22,-13
PHX,PHX vs. LAL,12/23/2013,W,240,117,42,90,46.7,14,32,43.8,19,25,76.0,13,49,62,24,5,7,15,22,27
LAL,LAL @ PHX,12/23/2013,L,240,90,30,81,37.0,6,20,30.0,24,37,64.9,8,31,39,12,5,3,11,19,-27
DET,DET @ CLE,12/23/2013,W,240,115,46,96,47.9,10,24,41.7,13,18,72.2,18,32,50,27,11,5,15,20,23
CLE,CLE vs. DET,12/23/2013,L,240,92,34,88,38.6,8,28,28.6,16,24,66.7,13,26,39,20,5,4,19,16,-23
NYK,NYK @ ORL,12/23/2013,W,240,103,39,86,45.3,10,21,47.6,15,19,78.9,9,38,47,19,3,4,10,21,5
ORL,ORL vs. NYK,12/23/2013,L,240,98,37,89,41.6,8,25,32.0,16,22,72.7,12,32,44,24,4,4,9,21,-5
ATL,ATL @ MIA,12/23/2013,L,265,119,44,91,48.4,17,34,50.0,14,19,73.7,13,33,46,29,7,4,19,26,-2
MIA,MIA vs. ATL,12/23/2013,W,265,121,46,91,50.5,10,29,34.5,19,29,65.5,13,31,44,20,8,6,13,19,2
CHA,CHA vs. MIL,12/23/2013,W,265,111,43,99,43.4,10,17,58.8,15,20,75.0,9,34,43,30,2,7,8,17,1
MIL,MIL @ CHA,12/23/2013,L,265,110,42,97,43.3,10,28,35.7,16,17,94.1,12,39,51,29,8,8,13,23,-1
MEM,MEM vs. UTA,12/23/2013,W,240,104,39,83,47.0,11,20,55.0,15,20,75.0,11,29,40,24,9,7,7,15,10
UTA,UTA @ MEM,12/23/2013,L,240,94,35,75,46.7,11,24,45.8,13,15,86.7,8,30,38,24,4,7,13,16,-10
IND,IND @ BKN,12/23/2013,W,240,103,38,83,45.8,9,28,32.1,18,19,94.7,8,38,46,16,12,3,18,20,17
BKN,BKN vs. IND,12/23/2013,L,240,86,29,76,38.2,6,26,23.1,22,25,88.0,9,27,36,21,6,4,18,19,-17
TOR,TOR @ SAS,12/23/2013,L,240,99,37,81,45.7,7,21,33.3,18,25,72.0,11,29,40,21,4,5,13,21,-13
SAS,SAS vs. TOR,12/23/2013,W,240,112,41,91,45.1,9,23,39.1,21,27,77.8,16,34,50,27,7,7,13,22,13
GSW,GSW @ DEN,12/23/2013,W,240,89,36,84,42.9,7,16,43.8,10,18,55.6,11,31,42,17,4,8,15,18,8
HOU,HOU vs. DAL,12/23/2013,L,240,104,38,70,54.3,7,19,36.8,21,29,72.4,8,28,36,23,5,1,18,18,-7
DEN,DEN vs. GSW,12/23/2013,L,240,81,31,81,38.3,3,13,23.1,16,21,76.2,12,35,47,16,7,10,18,17,-8
NOP,NOP @ SAC,12/23/2013,W,240,113,41,83,49.4,8,17,47.1,23,27,85.2,15,30,45,28,13,2,16,26,13
DAL,DAL @ HOU,12/23/2013,W,240,111,40,79,50.6,11,22,50.0,20,23,87.0,9,24,33,23,13,4,11,22,7
TOR,TOR @ OKC,12/22/2013,W,240,104,36,91,39.6,8,20,40.0,24,29,82.8,12,30,42,22,7,2,14,29,6
OKC,OKC vs. TOR,12/22/2013,L,240,98,28,76,36.8,7,23,30.4,35,36,97.2,13,34,47,17,7,7,19,28,-6
LAC,LAC vs. MIN,12/22/2013,W,265,120,46,97,47.4,7,29,24.1,21,27,77.8,16,29,45,24,14,1,13,23,4
MIN,MIN @ LAC,12/22/2013,L,265,116,45,96,46.9,6,22,27.3,20,27,74.1,19,35,54,27,4,3,21,23,-4
IND,IND vs. BOS,12/22/2013,W,240,106,41,83,49.4,9,19,47.4,15,22,68.2,9,44,53,28,8,5,13,18,27
BOS,BOS @ IND,12/22/2013,L,240,79,32,84,38.1,6,14,42.9,9,13,69.2,6,35,41,16,6,9,16,22,-27
OKC,OKC @ SAS,12/21/2013,W,240,113,43,88,48.9,12,27,44.4,15,18,83.3,10,38,48,22,6,9,13,23,13
SAS,SAS vs. OKC,12/21/2013,L,240,100,35,82,42.7,9,19,47.4,21,26,80.8,7,30,37,25,7,4,12,18,-13
WAS,WAS @ BOS,12/21/2013,W,240,106,41,87,47.1,8,21,38.1,16,22,72.7,12,35,47,24,10,7,11,19,7
SAC,SAC @ ORL,12/21/2013,W,240,105,39,79,49.4,12,23,52.2,15,23,65.2,12,32,44,17,8,4,16,23,5
ORL,ORL vs. SAC,12/21/2013,L,240,100,39,82,47.6,8,20,40.0,14,23,60.9,11,31,42,17,8,6,18,24,-5
BOS,BOS vs. WAS,12/21/2013,L,240,99,42,87,48.3,4,20,20.0,11,18,61.1,11,29,40,25,5,2,13,14,-7
CLE,CLE @ CHI,12/21/2013,L,240,84,36,90,40.0,4,18,22.2,8,9,88.9,11,25,36,21,6,4,9,20,-16
CHI,CHI vs. CLE,12/21/2013,W,240,100,37,69,53.6,10,15,66.7,16,24,66.7,9,40,49,27,4,5,21,14,16
UTA,UTA @ CHA,12/21/2013,W,240,88,32,83,38.6,10,21,47.6,14,18,77.8,12,32,44,19,9,3,9,18,3
CHA,CHA vs. UTA,12/21/2013,L,240,85,36,83,43.4,2,12,16.7,11,16,68.8,14,36,50,16,1,9,12,17,-3
HOU,HOU @ DET,12/21/2013,W,240,114,44,79,55.7,9,23,39.1,17,23,73.9,5,40,45,33,4,4,16,19,17
DET,DET vs. HOU,12/21/2013,L,240,97,40,89,44.9,1,12,8.3,16,26,61.5,11,26,37,22,8,8,8,17,-17
GSW,GSW vs. LAL,12/21/2013,W,240,102,38,98,38.8,12,31,38.7,14,19,73.7,16,39,55,19,14,5,18,24,19
