Player,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
DeMar DeRozan,73.54545454545455,41.36363636363637,32.18181818181818,2613.7363636363634,1687.1818181818182,601.3636363636364,1280.2727272727273,47.00909090909091,38.45454545454545,127.81818181818181,28.472727272727273,446.0,527.0909090909091,84.61818181818181,51.0,296.3636363636364,347.3636363636364,343.3636363636364,164.54545454545453,76.54545454545455,22.727272727272727,163.0,2752.2727272727275,5.2727272727272725,0.09090909090909091,81.36363636363636
DeMarcus Cousins,56.55555555555556,26.77777777777778,29.77777777777778,1694.377777777778,1166.5555555555557,409.1111111111111,880.1111111111111,46.3,46.77777777777778,139.55555555555554,26.72222222222222,301.55555555555554,404.0,74.51111111111112,134.44444444444446,450.22222222222223,584.6666666666666,185.88888888888889,190.11111111111111,77.33333333333333,66.55555555555556,203.55555555555554,2388.6666666666665,31.666666666666668,1.0,-13.555555555555555
DeMarre Carroll,58.875,31.875,27.0,1560.0875,603.0,208.875,483.125,42.425,81.375,226.75,34.112500000000004,103.875,139.625,72.6875,71.5,208.875,280.375,83.875,57.875,60.375,17.5,122.25,1241.0,3.0,0.0,70.625
DeQuan Jones,63.0,14.0,49.0,803.0,233.0,95.0,218.0,43.6,9.0,35.0,25.7,34.0,51.0,66.7,17.0,88.0,105.0,16.0,30.0,19.0,22.0,55.0,476.0,0.0,0.0,-179.0
DeSagana Diop,22.0,3.0,19.0,226.0,16.0,8.0,27.0,29.6,0.0,1.0,0.0,0.0,1.0,0.0,10.0,41.0,51.0,13.0,8.0,5.0,16.0,19.0,152.0,0.0,0.0,-26.0
DeShawn Stevenson,56.0,30.0,26.0,1157.8,284.0,98.0,262.0,37.4,76.0,209.0,36.4,12.0,23.0,52.2,18.0,104.0,122.0,52.0,23.0,29.0,6.0,69.0,590.0,0.0,0.0,-54.0
DeVaughn Akoon-Purcell,7.0,7.0,0.0,21.6,7.0,3.0,10.0,30.0,0.0,4.0,0.0,1.0,2.0,50.0,1.0,3.0,4.0,6.0,2.0,2.0,0.0,4.0,25.0,0.0,0.0,1.0
Dean Wade,42.5,19.25,23.25,788.825,217.75,78.75,179.5,49.775000000000006,44.0,121.5,39.475,16.25,23.25,52.2,23.0,110.5,133.5,41.25,16.5,23.5,13.25,65.75,533.75,0.5,0.0,-21.5
Deandre Ayton,60.6,33.4,27.2,1856.3,1009.2,442.6,741.8,59.6,4.2,16.0,21.82,119.8,158.6,75.47999999999999,183.8,446.6,630.4,99.0,104.0,41.0,59.8,170.8,2112.6,32.2,0.0,65.2
Deividas Sirvydis,11.5,4.5,7.0,79.85,22.0,7.5,25.0,22.5,5.5,17.5,25.0,1.5,3.0,25.0,0.0,17.5,17.5,3.0,2.5,2.5,0.5,6.5,54.0,0.0,0.0,-25.5
Dejounte Murray,65.66666666666667,34.166666666666664,31.5,1824.9833333333333,918.0,373.3333333333333,816.0,45.25,58.5,174.66666666666666,33.550000000000004,112.83333333333333,143.83333333333334,77.06666666666666,62.666666666666664,322.1666666666667,384.8333333333333,331.3333333333333,125.66666666666667,94.5,17.166666666666668,117.0,2086.0,12.166666666666666,3.0,6.333333333333333
Delon Wright,57.625,32.875,24.75,1224.7625,415.125,152.25,334.375,45.3,39.625,112.25,35.6,71.0,88.25,80.3125,47.5,139.75,187.25,180.0,55.125,70.75,20.625,63.125,1128.875,1.125,0.375,50.0
Demetrius Jackson,8.666666666666666,6.0,2.6666666666666665,45.5,16.0,6.0,12.333333333333334,55.73333333333333,1.3333333333333333,4.666666666666667,49.199999999999996,2.6666666666666665,4.0,66.66666666666667,3.0,3.3333333333333335,6.333333333333333,5.666666666666667,3.6666666666666665,2.3333333333333335,0.3333333333333333,3.6666666666666665,36.333333333333336,0.0,0.0,-16.0
Deng Adel,19.0,4.0,15.0,194.2,32.0,11.0,36.0,30.6,6.0,23.0,26.1,4.0,4.0,100.0,3.0,16.0,19.0,5.0,6.0,1.0,4.0,13.0,71.0,0.0,0.0,-31.0
Deni Avdija,70.66666666666667,31.0,39.666666666666664,1753.8,574.6666666666666,211.0,490.0,42.866666666666674,68.0,219.66666666666666,30.96666666666667,84.66666666666667,115.33333333333333,71.33333333333333,49.333333333333336,342.0,391.3333333333333,147.0,81.0,52.0,29.333333333333332,179.66666666666666,1428.0,5.333333333333333,0.0,-65.0
Dennis Schroder,68.7,38.2,30.5,1843.3600000000001,963.6,355.7,819.7,42.839999999999996,79.5,236.1,32.75,172.7,206.6,82.12,28.7,170.7,199.4,320.5,159.1,56.5,9.2,140.8,1721.6,3.4,0.0,24.8
Dennis Smith Jr.,45.0,15.166666666666666,29.833333333333332,1090.55,465.1666666666667,179.5,445.1666666666667,39.9,39.666666666666664,132.83333333333334,28.28333333333333,66.5,99.66666666666667,66.01666666666667,27.0,106.83333333333333,133.83333333333334,196.33333333333334,94.16666666666667,51.5,16.166666666666668,92.83333333333333,1029.3333333333333,1.6666666666666667,0.5,-149.83333333333334
Denzel Valentine,51.2,21.2,30.0,963.4599999999998,359.0,136.0,345.6,38.64,72.2,200.8,36.160000000000004,14.8,18.8,64.28,20.2,151.2,171.4,93.2,45.6,31.8,6.2,82.4,773.0,1.2,0.0,-62.0
Deonte Burton,24.333333333333332,14.666666666666666,9.666666666666666,200.96666666666667,62.0,25.333333333333332,69.66666666666667,24.866666666666664,6.0,27.0,16.166666666666668,5.333333333333333,8.666666666666666,41.26666666666667,3.6666666666666665,24.666666666666668,28.333333333333332,8.666666666666666,9.333333333333334,4.333333333333333,6.0,21.666666666666668,130.66666666666666,0.0,0.0,-22.666666666666668
Derek Fisher,57.0,40.5,16.5,1001.35,300.0,98.0,261.0,36.650000000000006,59.0,154.5,37.95,45.0,54.5,84.8,7.0,72.5,79.5,82.0,39.5,44.5,3.0,106.0,621.5,0.0,0.0,151.0
Dereon Seabron,5.0,2.0,3.0,11.6,4.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,10.0
Deron Williams,67.8,34.6,33.2,2155.7599999999998,978.8,339.8,797.2,42.58,107.2,293.6,36.36,192.0,228.2,83.78,21.2,173.6,194.8,436.4,160.6,64.8,16.4,158.4,1950.0,8.8,0.0,50.0
Derrick Favors,64.7,34.1,30.6,1629.06,725.1,298.3,554.6,54.510000000000005,3.8,19.2,11.75,124.7,185.8,66.17,160.4,316.7,477.1,76.9,81.5,51.0,80.6,158.5,1726.3,13.2,0.0,20.9
Derrick Jones Jr.,49.142857142857146,24.285714285714285,24.857142857142858,918.5571428571428,307.42857142857144,114.28571428571429,225.14285714285714,50.01428571428572,23.0,75.57142857142857,28.714285714285715,55.857142857142854,79.28571428571429,70.55714285714285,59.857142857142854,99.71428571428571,159.57142857142858,33.0,25.714285714285715,30.428571428571427,32.857142857142854,94.0,712.8571428571429,0.0,0.0,6.571428571428571
Derrick Rose,42.0,20.3,21.7,1138.18,652.4,258.6,576.0,43.63,36.1,113.5,31.310000000000002,99.1,116.6,86.72,27.8,93.0,120.8,178.1,89.9,28.5,11.6,45.7,1095.1,1.3,0.0,-14.4
Derrick Walton Jr.,15.0,8.0,7.0,167.9,33.666666666666664,10.666666666666666,30.0,33.76666666666667,6.666666666666667,18.0,35.333333333333336,5.666666666666667,6.333333333333333,92.60000000000001,2.0,12.0,14.0,21.333333333333332,6.0,7.0,2.3333333333333335,12.0,104.66666666666667,0.0,0.0,-13.666666666666666
Derrick White,57.5,32.5,25.0,1520.8333333333333,674.0,233.66666666666666,523.1666666666666,45.26666666666667,80.5,229.0,39.300000000000004,126.16666666666667,149.16666666666666,81.91666666666667,29.666666666666668,163.16666666666666,192.83333333333334,221.16666666666666,75.16666666666667,43.166666666666664,46.5,124.16666666666667,1431.0,1.5,0.0,168.33333333333334
Derrick Williams,60.333333333333336,22.333333333333332,38.0,1240.8999999999999,537.6666666666666,187.33333333333334,427.6666666666667,40.78333333333333,35.666666666666664,116.66666666666667,25.183333333333334,127.33333333333333,178.66666666666666,58.63333333333333,45.666666666666664,184.66666666666666,230.33333333333334,42.5,53.666666666666664,28.166666666666668,12.833333333333334,72.83333333333333,947.1666666666666,3.0,0.0,-151.16666666666666
Desmond Bane,67.33333333333333,42.333333333333336,25.0,1875.5666666666666,1085.3333333333333,397.3333333333333,846.3333333333334,46.96666666666667,170.33333333333334,400.3333333333333,42.53333333333333,120.33333333333333,136.33333333333334,86.73333333333333,40.0,238.33333333333334,278.3333333333333,193.33333333333334,98.66666666666667,63.0,22.333333333333332,157.0,1866.6666666666667,0.3333333333333333,0.0,243.0
Devin Booker,66.25,30.875,35.375,2238.4375,1586.0,556.625,1208.125,45.975,136.125,381.875,35.5375,336.625,387.75,86.5625,36.5,226.625,263.125,315.125,204.625,56.125,18.25,196.0,2393.0,5.125,0.0,-13.75
Devin Cannady,6.5,1.0,5.5,109.4,42.0,13.0,36.0,36.7,10.5,26.5,39.0,5.5,7.0,78.55000000000001,0.5,5.0,5.5,5.5,3.5,5.0,2.0,9.0,74.5,0.0,0.0,-17.0
Devin Ebanks,19.0,8.0,11.0,196.6,65.0,24.0,73.0,32.9,6.0,22.0,27.3,11.0,14.0,78.6,10.0,31.0,41.0,10.0,11.0,3.0,1.0,23.0,130.0,0.0,0.0,-22.0
Devin Harris,63.142857142857146,32.714285714285715,30.428571428571427,1243.1571428571428,500.57142857142856,161.57142857142858,391.0,41.028571428571425,64.85714285714286,194.14285714285714,33.05714285714286,112.57142857142857,143.42857142857142,78.39999999999999,11.428571428571429,108.57142857142857,120.0,162.85714285714286,69.57142857142857,50.714285714285715,11.0,119.71428571428571,1004.4285714285714,0.14285714285714285,0.0,52.285714285714285
Devin Robinson,4.0,0.5,3.5,53.85,24.5,10.0,17.5,46.349999999999994,0.0,1.0,0.0,4.5,7.0,32.15,4.0,8.5,12.5,3.0,1.0,2.5,3.0,6.5,59.5,0.0,0.0,0.5
Devin Vassell,57.0,23.666666666666668,33.333333333333336,1390.3333333333333,638.6666666666666,236.66666666666666,554.0,42.4,97.33333333333333,265.3333333333333,36.5,68.0,83.33333333333333,82.03333333333333,25.333333333333332,184.0,209.33333333333334,109.33333333333333,45.666666666666664,54.0,25.333333333333332,96.0,1246.3333333333333,0.3333333333333333,0.0,-109.33333333333333
Devon Dotson,9.333333333333334,3.3333333333333335,6.0,62.833333333333336,18.333333333333332,7.666666666666667,18.0,36.73333333333333,1.3333333333333333,6.666666666666667,20.5,1.6666666666666667,3.0,18.533333333333335,3.0,5.0,8.0,10.0,2.6666666666666665,3.3333333333333335,0.0,7.666666666666667,50.333333333333336,0.0,0.0,9.0
Devon Hall,11.0,6.0,5.0,80.7,20.0,6.0,30.0,20.0,4.0,17.0,23.5,4.0,8.0,50.0,2.0,5.0,7.0,13.0,5.0,4.0,1.0,6.0,58.0,0.0,0.0,9.0
Devontae Cacok,12.0,4.333333333333333,7.666666666666667,75.83333333333333,30.333333333333332,13.666666666666666,22.0,58.76666666666667,0.0,0.0,0.0,3.0,6.0,34.199999999999996,7.333333333333333,19.0,26.333333333333332,2.6666666666666665,2.6666666666666665,4.333333333333333,3.6666666666666665,8.0,87.33333333333333,0.0,0.0,15.333333333333334
Devonte' Graham,62.6,25.8,36.8,1609.1799999999998,723.8,230.2,618.8,36.78,148.4,416.8,34.44,115.0,141.6,80.28,26.0,118.4,144.4,279.8,90.6,49.8,10.2,82.8,1406.0,4.0,0.0,-61.0
Devyn Marble,22.0,7.5,14.5,228.45,48.5,17.5,57.5,30.700000000000003,6.0,27.0,21.6,7.5,20.0,36.5,5.5,29.0,34.5,14.5,8.0,11.0,1.5,19.5,141.5,0.0,0.0,-14.5
Dewan Hernandez,6.0,6.0,0.0,28.2,14.0,5.0,14.0,35.7,1.0,2.0,50.0,3.0,5.0,60.0,5.0,9.0,14.0,3.0,3.0,1.0,0.0,6.0,35.0,0.0,0.0,11.0
Dewayne Dedmon,51.5,23.6,27.9,889.72,325.5,128.7,244.5,54.010000000000005,18.7,55.7,18.55,49.4,67.6,72.26,78.4,218.6,297.0,35.8,49.6,25.8,40.9,129.0,886.2,4.2,0.0,-29.4
Dexter Pittman,6.5,4.5,2.0,17.4,4.0,2.0,6.0,18.2,0.0,0.0,0.0,0.0,2.5,0.0,5.0,2.5,7.5,0.0,1.5,0.0,0.0,4.0,11.5,0.0,0.0,-15.5
Deyonta Davis,35.666666666666664,14.0,21.666666666666668,433.06666666666666,151.33333333333334,66.66666666666667,111.33333333333333,60.03333333333333,0.0,0.3333333333333333,0.0,18.0,28.333333333333332,60.76666666666667,35.0,80.33333333333333,115.33333333333333,15.666666666666666,14.333333333333334,7.0,20.333333333333332,59.0,381.0,0.3333333333333333,0.0,-74.66666666666667
Diamond Stone,7.0,6.0,1.0,24.3,10.0,3.0,13.0,23.1,0.0,0.0,0.0,4.0,4.0,100.0,1.0,5.0,6.0,0.0,2.0,0.0,1.0,5.0,18.0,0.0,0.0,-27.0
Diante Garrett,45.0,13.0,32.0,598.5,144.0,58.5,157.0,35.400000000000006,19.5,55.5,28.75,7.5,11.0,66.65,8.0,48.0,56.0,75.5,45.5,25.5,2.5,40.0,363.0,0.0,0.0,-81.5
Didi Louzada,6.0,0.0,6.0,92.85,21.5,7.5,23.0,29.75,5.5,15.5,32.05,1.0,1.0,50.0,3.0,7.0,10.0,4.0,4.0,2.0,1.0,9.0,44.5,0.0,0.0,-46.0
Dillon Brooks,57.5,28.166666666666668,29.333333333333332,1647.95,833.6666666666666,312.5,751.6666666666666,41.6,95.5,279.1666666666667,34.46666666666667,113.16666666666667,142.33333333333334,78.85000000000001,42.166666666666664,136.66666666666666,178.83333333333334,122.5,90.0,54.166666666666664,16.333333333333332,190.5,1353.5,0.0,0.0,43.666666666666664
Dion Waiters,52.375,26.75,25.625,1479.375,688.125,263.25,638.75,41.125,71.875,207.5,34.125,89.75,129.25,69.1625,20.75,117.75,138.5,145.375,95.125,48.875,14.125,101.625,1166.375,0.5,0.0,6.375
Dionte Christmas,31.0,15.0,16.0,197.9,71.0,22.0,62.0,35.5,9.0,31.0,29.0,18.0,24.0,75.0,13.0,25.0,38.0,8.0,6.0,2.0,3.0,19.0,138.0,0.0,0.0,-23.0
Dirk Nowitzki,66.71428571428571,32.142857142857146,34.57142857142857,1864.8857142857144,1060.857142857143,391.14285714285717,855.2857142857143,44.67142857142857,101.0,264.7142857142857,37.98571428571428,177.57142857142858,201.14285714285714,86.95714285714287,31.857142857142858,361.85714285714283,393.7142857142857,122.85714285714286,67.57142857142857,40.57142857142857,38.285714285714285,130.57142857142858,1886.857142857143,6.0,0.0,105.57142857142857
Domantas Sabonis,70.57142857142857,38.285714285714285,32.285714285714285,2077.3571428571427,1067.2857142857142,415.2857142857143,757.8571428571429,53.800000000000004,30.285714285714285,92.85714285714286,35.15714285714286,206.42857142857142,282.2857142857143,72.28571428571429,169.71428571428572,514.2857142857143,684.0,295.14285714285717,169.71428571428572,53.42857142857143,31.857142857142858,219.85714285714286,2417.0,36.57142857142857,4.571428571428571,73.57142857142857
Dominic McGuire,26.0,7.0,19.0,386.9,51.0,24.0,56.0,42.9,0.0,0.0,0.0,3.0,10.0,30.0,19.0,59.0,78.0,20.0,12.0,13.0,11.0,39.0,235.0,0.0,0.0,-101.0
Dominick Barlow,28.0,5.0,23.0,407.6,110.0,46.0,86.0,53.5,0.0,4.0,0.0,18.0,25.0,72.0,46.0,56.0,102.0,24.0,15.0,10.0,19.0,56.0,340.0,2.0,0.0,-108.0
Dominique Jones,29.0,9.0,20.0,337.6,116.0,40.0,109.0,36.7,1.0,9.0,11.1,35.0,53.0,66.0,18.0,27.0,45.0,83.0,38.0,14.0,2.0,29.0,305.0,0.0,0.0,-22.0
Donald Sloan,46.25,18.0,28.25,769.975,251.5,92.5,225.0,39.25,24.0,72.75,32.575,42.5,56.5,73.225,9.0,88.0,97.0,136.5,45.25,17.5,1.25,39.0,584.0,1.0,0.0,-88.5
Donatas Motiejunas,41.833333333333336,25.833333333333332,16.0,760.8166666666666,305.3333333333333,121.83333333333333,259.6666666666667,45.9,20.166666666666668,67.33333333333333,23.7,41.5,69.5,49.75,49.666666666666664,109.0,158.66666666666666,44.833333333333336,47.833333333333336,19.666666666666668,13.666666666666666,89.66666666666667,615.0,1.6666666666666667,0.0,16.666666666666668
Donovan Mitchell,68.83333333333333,43.666666666666664,25.166666666666668,2344.9666666666667,1692.6666666666667,605.3333333333334,1350.5,44.800000000000004,200.5,548.6666666666666,36.583333333333336,281.5,335.3333333333333,83.98333333333333,55.333333333333336,231.66666666666666,287.0,307.1666666666667,190.66666666666666,90.66666666666667,21.0,173.66666666666666,2642.1666666666665,2.0,0.0,290.6666666666667
Donovan Williams,2.0,1.0,1.0,4.3,4.0,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
Donta Hall,11.0,3.5,7.5,156.14999999999998,56.0,20.0,28.5,69.80000000000001,0.0,0.0,0.0,16.0,26.0,58.8,19.0,31.0,50.0,7.5,6.5,4.0,8.0,20.5,157.0,0.5,0.0,-27.0
Donte DiVincenzo,54.6,36.0,18.6,1329.24,497.4,177.6,422.6,41.28,92.0,254.4,34.32,50.2,64.6,77.22,56.6,195.0,251.6,151.6,76.8,63.0,11.8,93.0,1174.6,2.0,0.0,173.8
Donte Grantham,3.0,2.0,1.0,2.4,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
Dorell Wright,65.0,36.0,29.0,1119.9333333333334,430.3333333333333,140.0,362.0,38.300000000000004,81.66666666666667,223.66666666666666,36.53333333333333,68.66666666666667,84.0,80.5,28.333333333333332,173.0,201.33333333333334,85.0,40.333333333333336,35.0,20.666666666666668,71.66666666666667,926.0,0.0,0.0,-16.0
Dorian Finney-Smith,65.71428571428571,32.57142857142857,33.142857142857146,1823.9714285714285,540.0,197.57142857142858,451.85714285714283,42.62857142857143,96.28571428571429,270.0,34.357142857142854,48.57142857142857,67.14285714285714,73.02857142857142,99.14285714285714,202.0,301.14285714285717,93.42857142857143,57.0,53.0,29.142857142857142,142.42857142857142,1230.857142857143,1.8571428571428572,0.0,68.0
Doron Lamb,50.0,14.5,35.5,636.3,172.5,61.5,161.5,38.099999999999994,25.0,63.5,38.9,24.5,35.0,69.69999999999999,8.0,39.5,47.5,37.5,26.5,12.0,0.5,53.0,296.5,0.0,0.0,-42.5
Doug McDermott,65.66666666666667,31.88888888888889,33.77777777777778,1369.5222222222224,611.1111111111111,230.55555555555554,486.44444444444446,46.644444444444446,94.0,229.33333333333334,40.044444444444444,56.0,68.88888888888889,79.76666666666667,27.444444444444443,125.22222222222223,152.66666666666666,65.22222222222223,44.666666666666664,14.0,6.555555555555555,99.11111111111111,909.3333333333334,0.1111111111111111,0.0,-33.77777777777778
Dragan Bender,46.75,13.25,33.5,938.7,253.5,93.25,233.5,40.825,45.75,141.75,30.25,21.25,32.5,60.9,28.25,151.75,180.0,59.25,50.5,13.5,26.5,93.0,628.0,2.25,0.0,-165.0
Draymond Green,68.9090909090909,46.45454545454545,22.454545454545453,1982.5636363636365,597.9090909090909,220.9090909090909,492.54545454545456,44.29090909090909,55.54545454545455,176.63636363636363,30.1,100.54545454545455,141.27272727272728,72.2090909090909,74.0,405.54545454545456,479.54545454545456,384.8181818181818,156.1818181818182,93.54545454545455,70.18181818181819,195.54545454545453,2085.6363636363635,13.0,2.8181818181818183,377.27272727272725
Drew Eubanks,49.6,19.4,30.2,793.8399999999999,304.6,121.8,200.6,60.44,3.0,8.8,52.120000000000005,58.0,80.0,75.34,74.0,158.0,232.0,50.4,44.4,19.2,42.6,85.4,799.6,2.6,0.0,-129.0
Drew Gooden,29.75,17.5,12.25,428.85,148.5,59.75,145.75,39.45,9.5,30.5,29.325000000000003,19.5,25.25,74.825,37.5,75.75,113.25,20.75,16.75,11.0,8.25,51.25,356.5,1.25,0.0,-31.75
Drew Gordon,9.0,0.0,9.0,71.2,17.0,8.0,19.0,42.1,0.0,3.0,0.0,1.0,2.0,50.0,7.0,11.0,18.0,2.0,8.0,1.0,0.0,7.0,37.0,0.0,0.0,-34.0
Dru Smith,15.0,7.0,8.0,158.4,44.0,18.0,45.0,40.0,5.0,19.0,26.3,3.0,3.0,100.0,2.0,22.0,24.0,22.0,3.0,10.0,4.0,23.0,145.0,0.0,0.0,-28.0
Duane Washington Jr.,39.5,14.5,25.0,680.9,358.5,133.5,341.5,38.6,60.5,163.0,36.85,31.0,42.5,71.05000000000001,3.0,56.5,59.5,74.0,45.5,16.0,3.5,44.5,554.0,0.0,0.0,-65.5
Duje Dukan,1.0,0.0,1.0,24.2,6.0,2.0,10.0,20.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,2.0,15.0,0.0,0.0,-8.0
Duncan Robinson,56.2,32.4,23.8,1464.3,621.2,206.8,482.6,41.4,165.0,414.0,36.8,42.6,49.2,83.34,10.2,144.4,154.6,81.8,48.6,27.8,10.6,132.6,996.0,0.4,0.0,97.2
Dusty Hannahs,2.0,0.0,2.0,19.65,10.0,3.5,10.5,34.7,1.0,4.0,33.35,2.0,2.0,100.0,0.0,1.0,1.0,2.5,0.5,0.5,0.0,1.0,16.0,0.0,0.0,-2.5
Dwayne Bacon,51.75,19.0,32.75,1002.95,375.75,142.75,354.75,40.0,31.75,101.0,31.55,58.5,75.0,75.575,14.5,119.75,134.25,57.5,31.0,24.0,3.5,68.25,674.5,0.0,0.0,-146.5
Dwight Buycks,16.333333333333332,5.333333333333333,11.0,231.96666666666667,103.33333333333333,38.333333333333336,95.33333333333333,39.233333333333334,9.0,24.333333333333332,42.1,17.666666666666668,20.0,88.89999999999999,6.0,19.333333333333332,25.333333333333332,27.666666666666668,20.333333333333332,10.0,0.6666666666666666,17.666666666666668,187.0,0.0,0.0,-6.666666666666667
Dwight Howard,62.1,34.8,27.3,1698.4099999999999,805.0,301.7,502.8,61.21,2.1,7.0,24.79,199.5,372.8,55.15,188.5,467.0,655.5,74.1,137.2,45.5,88.4,191.0,1967.4,29.1,0.0,60.4
Dwight Powell,65.22222222222223,31.11111111111111,34.111111111111114,1241.9888888888888,492.44444444444446,183.11111111111111,305.44444444444446,59.12222222222223,13.444444444444445,46.0,24.077777777777776,112.77777777777777,152.22222222222223,73.84444444444445,105.22222222222223,190.66666666666666,295.8888888888889,65.88888888888889,46.22222222222222,41.333333333333336,29.77777777777778,149.55555555555554,1113.4444444444443,2.3333333333333335,0.0,31.22222222222222
Dwyane Wade,65.42857142857143,37.57142857142857,27.857142857142858,1943.957142857143,1167.857142857143,451.7142857142857,959.7142857142857,47.1,32.142857142857146,108.71428571428571,27.285714285714285,232.28571428571428,308.85714285714283,74.78571428571429,66.85714285714286,206.42857142857142,273.2857142857143,286.2857142857143,173.0,80.71428571428571,39.142857142857146,117.28571428571429,2111.714285714286,3.142857142857143,0.14285714285714285,75.85714285714286
Dylan Windler,28.0,14.0,14.0,327.43333333333334,92.0,32.0,77.0,49.43333333333334,16.0,49.666666666666664,37.93333333333333,12.0,15.0,53.699999999999996,13.666666666666666,51.666666666666664,65.33333333333333,22.666666666666668,16.333333333333332,11.333333333333334,5.0,28.0,237.33333333333334,0.3333333333333333,0.0,-24.0
Dyson Daniels,59.0,33.0,26.0,1042.1,227.0,87.0,208.0,41.8,27.0,86.0,31.4,26.0,40.0,65.0,36.0,152.0,188.0,134.0,57.0,43.0,11.0,99.0,759.0,0.0,0.0,-7.0
Dzanan Musa,24.5,12.0,12.5,263.25,105.5,36.5,97.0,39.05,10.0,44.0,17.2,22.5,31.0,37.5,11.0,34.5,45.5,22.5,20.0,8.5,0.5,15.5,201.0,0.0,0.0,-6.5
E'Twaun Moore,62.22222222222222,28.22222222222222,34.0,1359.177777777778,514.7777777777778,209.33333333333334,458.1111111111111,45.31111111111111,59.888888888888886,154.11111111111111,37.84444444444445,36.22222222222222,49.111111111111114,73.06666666666666,30.88888888888889,99.66666666666667,130.55555555555554,113.44444444444444,57.0,42.666666666666664,14.222222222222221,101.44444444444444,955.1111111111111,0.1111111111111111,0.0,-56.44444444444444
Earl Barron,14.0,3.0,11.0,150.5,35.5,15.0,45.0,33.05,1.0,2.0,25.0,4.5,9.5,46.45,18.0,26.5,44.5,5.0,8.0,4.5,4.0,25.0,114.0,0.5,0.0,-37.5
Earl Clark,41.0,21.666666666666668,19.333333333333332,741.5333333333333,237.33333333333334,92.66666666666667,225.66666666666666,39.300000000000004,26.666666666666668,80.0,31.96666666666667,25.333333333333332,38.0,53.13333333333333,35.0,128.66666666666666,163.66666666666666,28.666666666666668,33.0,18.666666666666668,24.333333333333332,60.333333333333336,573.0,3.6666666666666665,0.0,-81.66666666666667
Earl Watson,36.0,20.5,15.5,494.85,54.0,20.0,65.5,29.05,3.5,17.5,23.25,10.5,14.5,84.0,14.0,37.0,51.0,109.0,43.0,22.5,4.5,63.5,316.5,0.0,0.0,-30.0
Ed Davis,59.1,28.9,30.2,1062.09,337.5,138.6,242.0,56.089999999999996,0.0,0.3,0.0,60.3,104.3,58.54,128.8,242.8,371.6,43.9,41.7,27.0,43.6,141.0,1019.5,4.3,0.0,-30.7
Eddy Curry,2.0,1.0,1.0,24.8,9.0,4.0,8.0,50.0,0.0,0.0,0.0,1.0,4.0,25.0,2.0,2.0,4.0,0.0,3.0,0.0,0.0,7.0,11.0,0.0,0.0,6.0
Edmond Sumner,32.2,17.2,15.0,451.24000000000007,199.4,71.2,151.6,55.2,17.4,51.0,25.54,39.6,48.8,58.260000000000005,10.2,38.6,48.8,36.4,26.6,18.2,6.8,48.4,361.0,0.0,0.0,-15.0
Edy Tavares,6.5,4.0,2.5,50.150000000000006,16.5,7.5,12.0,68.95,0.0,0.0,0.0,1.5,5.5,18.75,5.5,10.5,16.0,2.0,3.5,0.5,6.0,5.5,55.0,0.0,0.0,0.0
Ekpe Udoh,53.0,27.6,25.4,674.8199999999999,155.4,59.0,125.6,49.72,0.0,0.4,0.0,37.4,52.2,70.94,55.2,77.8,133.0,32.6,24.2,23.0,48.2,79.2,553.4,0.6,0.0,-43.8
